Date,Open,High,Low,Close,Adj Close,Volume,MA_short,MA_long,MACD,MACD_signal,RSI,BOLL_mid,BOLL_up,BOLL_low,BOLL_bw,BOLL_bw_med,Return,Signal,Position,Cost,Strategy_Return
2022-07-05,1.2114017009735107,1.2126061916351318,1.1900511980056765,1.211445689201355,1.211445689201355,0,1.2254483699798584,1.2487421890099843,-0.009144048807658844,-0.008558485736905439,56.33352060230448,1.2254483699798584,1.2548024822192347,1.196094257740482,0.047907546263836163,0.05059020181628435,0.0009691205243553824,0.0,0.0,0.0,0.0
2022-07-06,1.194957256317139,1.1986383199691772,1.187761306762695,1.19491446018219,1.19491446018219,0,1.2222574710845948,1.2469865163167317,-0.0104753726438509,-0.008941863118294532,36.060708472119686,1.2222574710845948,1.2502189381533033,1.1942960040158863,0.04575380839177253,0.05059020181628435,-0.013645868870987732,-1.0,0.0,0.0,-0.0
2022-07-07,1.1918951272964478,1.2021831274032593,1.1910008192062378,1.1923214197158811,1.1923214197158811,0,1.2191721141338348,1.2449914395809174,-0.011605907394375281,-0.009474671973510682,16.961284223512706,1.2191721141338348,1.2459661979429284,1.192378030324741,0.04395455489585177,0.05059020181628435,-0.002170063676284806,-1.0,-1.0,0.0,0.002170063676284806
2022-07-08,1.2031956911087036,1.2055310010910034,1.1921935081481934,1.2028049230575562,1.2028049230575562,0,1.2168474972248078,1.243254828453064,-0.011523102075998715,-0.009884357994008289,34.148791161489456,1.2168474972248078,1.2405225673208562,1.1931724271287594,0.038912140017615594,0.05059020181628435,0.008792514474975421,-1.0,-1.0,0.0,-0.008792514474975421
2022-07-11,1.2017786502838137,1.2019952535629272,1.1869436502456665,1.2016630172729492,1.2016630172729492,0,1.2155561029911042,1.241519949833552,-0.011418000911074033,-0.010191086577421439,31.018228013781822,1.2155561029911042,1.239601454310036,1.1915107516721724,0.03956271744226978,0.05059020181628435,-0.0009493690645231423,-1.0,-1.0,0.0,0.0009493690645231423
2022-07-12,1.18999445438385,1.191213607788086,1.1811256408691406,1.1900936365127563,1.1900936365127563,0,1.2143369555473327,1.239671806494395,-0.01212845058995371,-0.010578559379927892,24.609832809137714,1.2143369555473327,1.240948370990035,1.1877255401046303,0.043828717097237575,0.05059020181628435,-0.00962780795771545,-1.0,-1.0,0.0,0.00962780795771545
2022-07-13,1.1882693767547607,1.1959433555603027,1.1835299730300903,1.1877753734588623,1.1877753734588623,0,1.2136627793312074,1.2377785344918568,-0.01273178741286296,-0.011009204986514906,24.359383986197358,1.2136627793312074,1.2422770454752112,1.1850485131872035,0.04715356956035489,0.05059020181628435,-0.0019479669353472673,-1.0,-1.0,0.0,0.0019479669353472673
2022-07-14,1.1861974000930786,1.1884106397628784,1.1763184070587158,1.186380386352539,1.186380386352539,0,1.2121101140975952,1.2357701738675435,-0.013170676631169886,-0.011441499315445903,22.869917891076696,1.2121101140975952,1.2431316037056852,1.1810886244895051,0.05118592650501105,0.05100594647262953,-0.0011744536361795177,-1.0,-1.0,0.0,0.0011744536361795177
2022-07-15,1.183866262435913,1.1873664855957031,1.1805957555770874,1.1839643716812134,1.1839643716812134,0,1.2095341801643371,1.2337924778461455,-0.013557173039451698,-0.011864634060247061,19.838772017006434,1.2095341801643371,1.2409373675247166,1.1781309928039576,0.051926085058816296,0.051556005781913675,-0.002036458710139022,-1.0,-1.0,0.0,0.002036458710139022
2022-07-18,1.188792109489441,1.203022003173828,1.187549710273743,1.1888344287872314,1.1888344287872314,0,1.2078347623348236,1.2322215914726258,-0.013316991333329309,-0.012155105514863512,25.313359876271136,1.2078347623348236,1.2398820730758777,1.1757874515937694,0.05306572014719068,0.05244138836171623,0.0041133476838519645,-1.0,-1.0,0.0,-0.0041133476838519645
2022-07-19,1.195071578025818,1.2042824029922483,1.1929330825805664,1.194828748703003,1.194828748703003,0,1.2063174545764923,1.230902087688446,-0.012498874831453177,-0.012223859378181446,33.90175596978867,1.2063174545764923,1.237776114241818,1.1748587949111666,0.05215651907543695,0.05255660537002656,0.005042182301101761,-1.0,-1.0,0.0,-0.005042182301101761
2022-07-20,1.2004225254058838,1.203659176826477,1.195828914642334,1.2003505229949951,1.2003505229949951,0,1.2050018429756164,1.2299345990022024,-0.011274979624850578,-0.012034083427515272,41.415852687765685,1.2050018429756164,1.2350470050091058,1.174956680942127,0.04986741258303182,0.05255660537002656,0.004621393900997139,0.0,-1.0,0.0,-0.004621393900997139
2022-07-21,1.1966159343719482,1.2002352476119995,1.1893010139465332,1.1971746683120728,1.1971746683120728,0,1.203606331348419,1.2289844135443369,-0.01044094210578117,-0.011715455163168452,37.39165404319392,1.203606331348419,1.2322855637503976,1.1749270989464407,0.047655502725461166,0.05204130206712662,-0.0026457727322835023,0.0,0.0,0.0,-0.0
2022-07-22,1.1996880769729614,1.2064181566238403,1.1920230388641355,1.1996161937713623,1.1996161937713623,0,1.2022833287715913,1.2282049258550007,-0.009473743248153532,-0.01126711278016547,42.560815668939114,1.2022833287715913,1.2289701467720962,1.1755965107710864,0.04439355909188493,0.051556005781913675,0.002039406215245121,0.0,0.0,0.0,0.0
2022-07-25,1.198422908782959,1.208313226699829,1.1962151527404783,1.1986957788467407,1.1986957788467407,0,1.2008058845996856,1.2272267361481985,-0.008681426892167998,-0.010749975602565975,41.06802246147582,1.2008058845996856,1.2245506128224304,1.1770611563769409,0.039547987775993575,0.05100594647262953,-0.0007672578357982296,0.0,0.0,0.0,-0.0
2022-07-26,1.205763578414917,1.2092190980911257,1.1965444087982178,1.2055164575576782,1.2055164575576782,0,1.1997448086738587,1.2264882067839304,-0.007417632848376821,-0.010083507051728145,58.596903660856455,1.1997448086738587,1.2202915771441134,1.179198040203604,0.03425189810650841,0.05059020181628435,0.005690083198173657,0.0,0.0,0.0,0.0
2022-07-27,1.203818440437317,1.2086637020111084,1.2022265195846558,1.2036880254745483,1.2036880254745483,0,1.1989803612232208,1.225715665022532,-0.006488807221286974,-0.00936456708563991,59.332631224527496,1.1989803612232208,1.2175576037129157,1.180403118733526,0.030988401629434538,0.05011092488767626,-0.0015167209635894574,0.0,0.0,0.0,-0.0
2022-07-28,1.216663479804993,1.2190513610839844,1.2104486227035522,1.2163082361221311,1.2163082361221311,0,1.1991367757320404,1.224957239627838,-0.004680407863830505,-0.00842773524127803,60.71116524133535,1.1991367757320404,1.2182620081157585,1.1800115433483223,0.03189833348584055,0.048887479423433994,0.010484619253902983,0.0,0.0,0.0,0.0
2022-07-29,1.2174484729766846,1.224259853363037,1.2067092657089231,1.2173447608947754,1.2173447608947754,0,1.1991996943950654,1.2246394058068593,-0.0031275470422069684,-0.007367697601463817,62.45998158679402,1.1991996943950654,1.2185664654223474,1.1798329233677833,0.03229949293316249,0.04787832414609968,0.0008521892246236007,0.0,0.0,0.0,0.0
2022-08-01,1.2167818546295166,1.2291958332061768,1.2164857387542725,1.2167373895645142,1.2167373895645142,0,1.1995229244232177,1.2243739346663156,-0.001923727905830841,-0.006278903662337222,75.6355436473163,1.1995229244232177,1.219859352302802,1.1791864965436334,0.0339075268434123,0.04775230237691218,-0.0004989312393431922,0.0,0.0,0.0,-0.0
2022-08-02,1.2259559631347656,1.2278375625610352,1.218175172805786,1.2254151105880735,1.2254151105880735,0,1.2002213954925538,1.224232812722524,-0.00026640208592643155,-0.0050764033470550645,82.2667508732343,1.2002213954925538,1.223084625763606,1.1773581652215015,0.03809835478173518,0.04740453614290803,0.007131958874597499,0.0,0.0,0.0,0.0
2022-08-03,1.214786410331726,1.2207329273223877,1.2101556062698364,1.214299559593201,1.214299559593201,0,1.2011906504631042,1.2239557921886444,0.00014839785983111753,-0.004031443105677828,70.51479025603778,1.2011906504631042,1.2247399121819,1.1776413887443085,0.039209865161232586,0.046978353865972655,-0.009070845380336645,0.0,0.0,0.0,-0.0
2022-08-04,1.2139458656311035,1.2195122241973877,1.2071754932403564,1.2138278484344482,1.2138278484344482,0,1.2022659718990325,1.2237959027290344,0.0004340630484320762,-0.003138341874855847,72.58888558263692,1.2022659718990325,1.2260726755119347,1.1784592682861303,0.03960305651052971,0.046657508887313875,-0.00038846358382171875,0.0,0.0,0.0,-0.0
2022-08-05,1.21592378616333,1.2167521715164185,1.2007685899734497,1.215849757194519,1.215849757194519,0,1.2029182136058807,1.2237165033817292,0.0008142200853364923,-0.002347829482817379,71.35464076454983,1.2029182136058807,1.2274895973471107,1.1783468298646507,0.04085295818669929,0.04637219242221287,0.0016657294217450325,0.0,0.0,0.0,0.0
2022-08-08,1.20638906955719,1.2135186195373535,1.2048628330230713,1.2059526443481443,1.2059526443481443,0,1.2031326949596406,1.2233848690986633,0.00031327178080386986,-0.0018156092300931294,58.28203325806942,1.2031326949596406,1.2277328168126866,1.1785325731065945,0.040893447507668754,0.04604222477768989,-0.00814007881139156,0.0,0.0,0.0,-0.0
2022-08-09,1.208503007888794,1.2129298448562622,1.2068257331848145,1.208473801612854,1.208473801612854,0,1.2040517032146454,1.2229847113291423,0.00011833882508338611,-0.0014288196190578265,56.33086266516285,1.2040517032146454,1.227964515586487,1.1801388908428039,0.039720573972027495,0.04580287635288194,0.002090593918862016,0.0,0.0,0.0,0.0
2022-08-10,1.2072628736495972,1.2274457216262815,1.206723928451538,1.207423210144043,1.207423210144043,0,1.2050340950489045,1.2223011076450347,-0.00011954288218207765,-0.0011669642716826767,58.26083447198344,1.2050340950489045,1.2277140356554699,1.182354154442339,0.037641989881863035,0.04569221736377935,-0.0008693539466133604,0.0,0.0,0.0,-0.0
2022-08-11,1.2212845087051392,1.2248897552490234,1.2182939052581787,1.2212995290756226,1.2212995290756226,0,1.2067800521850587,1.2220797141393025,0.0008023876936438246,-0.0007730938786173764,64.75745405865888,1.2067800521850587,1.2287797640139377,1.1847803403561796,0.03646018475205193,0.0453445018894517,0.01149250636810617,0.0,0.0,0.0,0.0
2022-08-12,1.219660997390747,1.2210012674331665,1.2103606462478638,1.2196162939071655,1.2196162939071655,0,1.2085626482963563,1.2216364085674285,0.0013812787844154073,-0.00034221934601081966,64.09196465566251,1.2085626482963563,1.2284549933958882,1.1886703031968244,0.03291901355312113,0.04472596826750109,-0.0013782328809469613,0.0,0.0,0.0,-0.0
2022-08-15,1.2129886150360107,1.2147716283798218,1.2051241397857666,1.2127974033355713,1.2127974033355713,0,1.2097607970237731,1.2210095922152202,0.0012751277839022634,-1.8749920028203015e-05,54.90453040910033,1.2097607970237731,1.2274101293038897,1.1921114647436566,0.029178218245354052,0.04427878916429756,-0.005591013014223711,0.0,0.0,0.0,-0.0
2022-08-16,1.2055600881576538,1.2116365432739258,1.200941562652588,1.205690860748291,1.205690860748291,0,1.2103039026260376,1.2201585233211518,0.0006105259926756368,0.00010710526251256496,51.2595680238704,1.2103039026260376,1.2266380383869444,1.1939697668651308,0.026991792268811293,0.04427878916429756,-0.005859628795159888,0.0,0.0,0.0,-0.0
2022-08-17,1.2096725702285769,1.2138131856918335,1.2029930353164673,1.209818959236145,1.209818959236145,0,1.210777324438095,1.2194172402222951,0.00041217602430476674,0.00016811941487100533,45.4309062645839,1.210777324438095,1.2264314935298897,1.1951231553463004,0.025858048009049898,0.04427878916429756,0.0034238448861525494,0.0,0.0,0.0,0.0
2022-08-18,1.2045869827270508,1.2078169584274292,1.196888089179993,1.2045146226882937,1.2045146226882937,0,1.211144322156906,1.218515642484029,-0.00017106149347023702,0.00010028323320275686,41.47845048052345,1.211144322156906,1.2257658436436931,1.196522800670119,0.024144969710542613,0.04427878916429756,-0.004384405209850839,-1.0,0.0,0.0,-0.0
2022-08-19,1.1933743953704834,1.1933743953704834,1.179328680038452,1.193274736404419,1.193274736404419,0,1.210827249288559,1.2173746526241302,-0.0015226936511987255,-0.00022431214367753962,36.34511878183577,1.210827249288559,1.226721047331628,1.19493345124549,0.026252792134315698,0.04427878916429756,-0.009331465199475142,-1.0,-1.0,0.0,0.009331465199475142
2022-08-22,1.1817677021026611,1.1838523149490356,1.1742602586746216,1.1818095445632937,1.1818095445632937,0,1.2099829375743867,1.2160242517789206,-0.003478914278896905,-0.0008752325707214128,25.419783516155903,1.2099829375743867,1.2298800849189264,1.190085790229847,0.032888310614407334,0.04421188850891329,-0.009608174455844276,-1.0,-1.0,0.0,0.009608174455844276
2022-08-23,1.1767059564590454,1.187324047088623,1.172003149986267,1.1766505241394043,1.1766505241394043,0,1.208539640903473,1.2145567258199057,-0.005383465809866594,-0.0017768792185504493,27.24968916896104,1.208539640903473,1.2333757202626574,1.1837035615442886,0.04110097595246045,0.04399238641089671,-0.004365356878037185,-1.0,-1.0,0.0,0.004365356878037185
2022-08-24,1.1831519603729248,1.1865352392196655,1.1758756637573242,1.18327796459198,1.18327796459198,0,1.2075191378593444,1.2132631758848826,-0.006285601066576163,-0.002678623588155592,32.817786240605116,1.2075191378593444,1.2347558470999789,1.18028242861871,0.04511184690442082,0.04399238641089671,0.005632462924726855,-1.0,-1.0,0.0,-0.005632462924726855
2022-08-25,1.1790227890014648,1.1862958669662476,1.178592085838318,1.1791757345199585,1.1791757345199585,0,1.2056625127792358,1.2121108591556549,-0.007248014836791272,-0.0035925018378827286,29.845020152097334,1.2056625127792358,1.2353304689096933,1.1759945566487782,0.049214362752423024,0.04399238641089671,-0.0034668355152173147,-1.0,-1.0,0.0,0.0034668355152173147
2022-08-26,1.182592272758484,1.1900086402893066,1.175309181213379,1.1824007034301758,1.1824007034301758,0,1.2039153099060058,1.2108521223068238,-0.007662181782591482,-0.00440643782682448,36.032187730654876,1.2039153099060058,1.2347782452478948,1.1730523745641168,0.0512709408842032,0.04399238641089671,0.002734934934469413,-1.0,-1.0,0.0,-0.002734934934469413
2022-08-29,1.169180393218994,1.1742602586746216,1.164958119392395,1.1694538593292236,1.1694538593292236,0,1.2015511333942412,1.2095225175221762,-0.00893214992444702,-0.005311580246348988,29.405435878205523,1.2015511333942412,1.2353800308283023,1.1677222359601802,0.05630871045578953,0.04399238641089671,-0.01094962482971551,-1.0,-1.0,0.0,0.01094962482971551
2022-08-30,1.1721267700195312,1.1758065223693848,1.162304162979126,1.172250509262085,1.172250509262085,0,1.1988929033279419,1.2081875562667848,-0.00960225374550805,-0.0061697149461808,31.771959522073814,1.1988929033279419,1.2331783501651818,1.1646074564907019,0.057195178555263584,0.04399238641089671,0.002391415369277894,-1.0,-1.0,0.0,-0.002391415369277894
2022-08-31,1.1660856008529663,1.1694538593292236,1.1600254774093628,1.1659767627716064,1.1659767627716064,0,1.1964767634868623,1.2066416283448538,-0.010518306274120981,-0.007039433211768836,18.87680989330096,1.1964767634868623,1.2329327614054904,1.1600207655682342,0.06093891503982957,0.04417405699386835,-0.005351882077174519,-1.0,-1.0,0.0,0.005351882077174519
2022-09-01,1.15968918800354,1.1617100238800049,1.150324463844299,1.1598505973815918,1.1598505973815918,0,1.1937779009342193,1.2050719956556957,-0.011604841462703686,-0.007952514861955806,17.97809216619295,1.1937779009342193,1.232731794566525,1.1548240073019136,0.06526154253956523,0.04475270299815287,-0.005254105901263739,-1.0,-1.0,0.0,0.005254105901263739
2022-09-02,1.1547343730926514,1.1588560342788696,1.1531364917755127,1.154894471168518,1.154894471168518,0,1.1907301366329193,1.2034986158212027,-0.01271922706092421,-0.008905857301749486,18.34426270107234,1.1907301366329193,1.231888763317464,1.1495715099483745,0.06913174600742165,0.045432827648096676,-0.004273072949449119,-1.0,-1.0,0.0,0.004273072949449119
2022-09-05,1.1478551626205444,1.1520737409591677,1.1445183753967283,1.1474601030349731,1.1474601030349731,0,1.1878055095672608,1.2021647691726685,-0.014040427741853545,-0.0099327713897703,18.278743137532487,1.1878055095672608,1.2325648821514361,1.1430461369830855,0.07536481725948878,0.04645368897606371,-0.0064372705205029135,-1.0,-1.0,0.0,0.0064372705205029135
2022-09-06,1.1568851470947266,1.1607661247253418,1.1496235132217407,1.156644344329834,1.156644344329834,0,1.1852140367031097,1.2012008984883626,-0.014182905576702876,-0.010782798227156816,22.54546305038511,1.1852140367031097,1.2309263685711656,1.1395017048350538,0.07713768222862621,0.04740453614290803,0.00800397440448597,-1.0,-1.0,0.0,-0.00800397440448597
2022-09-07,1.1512778997421265,1.152365803718567,1.1409533023834229,1.151185154914856,1.151185154914856,0,1.1824021339416504,1.200366336107254,-0.014568395849911209,-0.011539917751707695,22.50946953403252,1.1824021339416504,1.2292664702212477,1.135537797662053,0.07926970856077628,0.04740453614290803,-0.004719851388839125,-1.0,-1.0,0.0,0.004719851388839125
2022-09-08,1.152246356010437,1.1560158729553225,1.1461580991744995,1.1519808769226074,1.1519808769226074,0,1.1789362013339997,1.1992754558722178,-0.014640920139129321,-0.01216011822919202,26.145031333930177,1.1789362013339997,1.2239027510641198,1.1339696516038795,0.07628326228211371,0.04740453614290803,0.0006912198305843997,-1.0,-1.0,0.0,-0.0006912198305843997
2022-09-09,1.1520471572875977,1.1648629903793335,1.1516624689102173,1.1521600484848022,1.1521600484848022,0,1.1755633890628814,1.197886739174525,-0.014516600182539863,-0.01263141461986159,30.30349585666852,1.1755633890628814,1.21771357293416,1.1334132051916028,0.07171061001632456,0.04740453614290803,0.0001555334517995277,-1.0,-1.0,0.0,-0.0001555334517995277
2022-09-12,1.1618045568466189,1.171124815940857,1.1601735353469849,1.16193950176239,1.16193950176239,0,1.1730204939842224,1.1968720177809398,-0.013473639839050477,-0.012799859663699368,40.7925268789123,1.1730204939842224,1.2117066609135925,1.1343343270548523,0.0659599165193962,0.04740453614290803,0.008487929511571402,-1.0,-1.0,0.0,-0.008487929511571402
2022-09-13,1.1689754724502563,1.1737639904022217,1.1520339250564575,1.1689754724502563,1.1689754724502563,0,1.1711847245693208,1.195935360590617,-0.011941685898662957,-0.012628224910692088,41.09376716619999,1.1711847245693208,1.2066976607692952,1.1356717883693463,0.060644466163155566,0.04740453614290803,0.006055367493053243,0.0,-1.0,0.0,-0.006055367493053243
2022-09-14,1.15035080909729,1.1589365005493164,1.1480792760849,1.1506155729293823,1.1506155729293823,0,1.1682245552539825,1.1946679075558981,-0.012069956865566667,-0.012516571301667005,34.89719654447252,1.1682245552539825,1.199833297854451,1.136615812653514,0.05411415546490804,0.04740453614290803,-0.015705974978577064,0.0,0.0,0.0,-0.0
2022-09-15,1.154294490814209,1.1548677682876587,1.1469862461090088,1.1544944047927856,1.1544944047927856,0,1.165723544359207,1.1934913992881775,-0.011723482211039693,-0.012357953483541543,35.34431270808578,1.165723544359207,1.192838239613965,1.1386088491044493,0.04651994100310065,0.04683675528172777,0.003371092791250918,0.0,0.0,0.0,0.0
2022-09-16,1.1454753875732422,1.148066163063049,1.1352670192718506,1.1452654600143433,1.1452654600143433,0,1.1633230805397035,1.192144552866618,-0.01205463889182945,-0.012297290565199126,36.78063119819769,1.1633230805397035,1.188606536000067,1.1380396250793399,0.0434676417640296,0.04613687469743659,-0.007993927679622481,0.0,0.0,0.0,-0.0
2022-09-19,1.1436413526535034,1.144164800643921,1.1355764865875244,1.1433144807815552,1.1433144807815552,0,1.1613983273506165,1.1907290498415628,-0.012332351000570174,-0.012304302652273336,34.038431441659085,1.1613983273506165,1.186617173834881,1.1361794808663521,0.04342841881268021,0.045432827648096676,-0.0017035170455272919,-1.0,0.0,0.0,-0.0
2022-09-20,1.1448458433151243,1.1460398435592651,1.1383945941925049,1.1443217992782593,1.1443217992782593,0,1.1597818911075592,1.1893554468949636,-0.012329036208529542,-0.012309249363524578,37.31794261012107,1.1597818911075592,1.1850287753011426,1.134535006913976,0.04353729677478112,0.04475270299815287,0.0008810511137893329,-1.0,-1.0,0.0,-0.0008810511137893329
2022-09-21,1.1380707025527954,1.1385631561279297,1.1306205987930298,1.138057827949524,1.138057827949524,0,1.1575208842754363,1.1880067944526673,-0.012685627332630123,-0.012384524957345686,37.257804821947595,1.1575208842754363,1.1819955798224313,1.1330461887284413,0.04228812780741354,0.04417405699386835,-0.0054739596262922685,-1.0,-1.0,0.0,0.0054739596262922685
2022-09-22,1.125517725944519,1.1362861394882202,1.1213151216506958,1.1255937814712524,1.1255937814712524,0,1.1548417866230012,1.1865470250447592,-0.01381472519926441,-0.012670565005729433,34.250684970127864,1.1548417866230012,1.1810078836100393,1.128675689635963,0.04531546622252599,0.04417405699386835,-0.010952032640317078,-1.0,-1.0,0.0,0.010952032640317078
2022-09-23,1.1263036727905271,1.127344846725464,1.089858889579773,1.126417875289917,1.126417875289917,0,1.1520426452159882,1.1850525498390199,-0.014476173591301045,-0.013031686722843754,37.82445249180893,1.1520426452159882,1.1777694609919094,1.126315829440067,0.04466295737012034,0.04417405699386835,0.0007321414103651502,-1.0,-1.0,0.0,-0.0007321414103651502
2022-09-26,1.07991361618042,1.091560125350952,1.0379042625427246,1.0797386169433594,1.0797386169433594,0,1.147556883096695,1.182876980304718,-0.018553133269786803,-0.014135976032232364,18.966313452106306,1.147556883096695,1.1877306081551233,1.1073831580382665,0.07001609358138167,0.04417405699386835,-0.0414404453005891,-1.0,-1.0,0.0,0.0414404453005891
2022-09-27,1.0770059823989868,1.0835410356521606,1.0738486051559448,1.077284336090088,1.077284336090088,0,1.1428085744380951,1.1806409577528636,-0.021731683817923564,-0.015655117589370604,19.43770404033134,1.1428085744380951,1.1921061368126271,1.0935110120635632,0.0862744005902668,0.04417405699386835,-0.00227303239391341,-1.0,-1.0,0.0,0.00227303239391341
2022-09-28,1.072846293449402,1.0839638710021973,1.054162859916687,1.072754144668579,1.072754144668579,0,1.1381474435329437,1.1786049524943034,-0.024335729473958123,-0.017391239966288108,18.216859265097185,1.1381474435329437,1.1952346735912411,1.0810602134746463,0.10031605374623859,0.04417405699386835,-0.004205195666309169,-1.0,-1.0,0.0,0.004205195666309169
2022-09-29,1.0834587812423706,1.1065618991851809,1.0764493942260742,1.0835996866226196,1.0835996866226196,0,1.1343348979949952,1.1767929236094157,-0.025233434496181983,-0.018959678872266884,24.664097508198225,1.1343348979949952,1.1953676623573117,1.0733021336326787,0.10760977991631147,0.044528258231002635,0.010109997717502317,-1.0,-1.0,0.0,-0.010109997717502317
2022-09-30,1.116183519363403,1.1233935356140137,1.1026816368103027,1.1169440746307373,1.1169440746307373,0,1.132437378168106,1.1753619094689687,-0.022989252954584982,-0.019765593688730505,35.8387128483304,1.132437378168106,1.1931376341381628,1.0717371221980494,0.10720284784002591,0.04488740213727058,0.030771869371839733,-1.0,-1.0,0.0,-0.030771869371839733
2022-10-03,1.1136478185653689,1.1332343816757202,1.108794927597046,1.114057183265686,1.114057183265686,0,1.1307672321796418,1.1739018122355143,-0.02119929860263059,-0.020052334671510526,32.252206300457516,1.1307672321796418,1.191565148790786,1.0699693155684977,0.10753392012244885,0.045213656563473405,-0.0025846337615477166,-1.0,-1.0,0.0,0.0025846337615477166
2022-10-04,1.1339668035507202,1.1445969343185425,1.1282224655151367,1.1334141492843628,1.1334141492843628,0,1.1296057224273681,1.1729571541150412,-0.01801117982849676,-0.019644103702907773,44.47665739321624,1.1296057224273681,1.1891977314184141,1.0700137134363221,0.10550939643434334,0.04591770361281332,0.01737519968403678,0.0,-1.0,0.0,-0.01737519968403678
2022-10-05,1.145055651664734,1.149491310119629,1.1227755546569824,1.1451343297958374,1.1451343297958374,0,1.1293031811714171,1.1722464700539907,-0.014373167188832747,-0.01858991640009277,47.13859022052221,1.1293031811714171,1.1884939893307542,1.07011237301208,0.10482713437137214,0.04591770361281332,0.010340598376043397,0.0,0.0,0.0,0.0
2022-10-06,1.135589361190796,1.1383427381515503,1.1120378971099854,1.13553786277771,1.13553786277771,0,1.1284810304641724,1.1713990946610768,-0.012124605741096639,-0.017296854268293544,47.032904539964036,1.1284810304641724,1.1867958667899365,1.0701661941384082,0.10335102629377443,0.04591770361281332,-0.00838021074771056,0.0,0.0,0.0,-0.0
2022-10-07,1.1165200471878052,1.122372269630432,1.1092008352279663,1.1162084341049194,1.1162084341049194,0,1.1266834497451783,1.1702698290348053,-0.011766688879975007,-0.01619082119062984,42.52465677765504,1.1266834497451783,1.1841350136792355,1.0692318858111212,0.1019835055659173,0.04591770361281332,-0.017022266985891266,0.0,0.0,0.0,-0.0
2022-10-10,1.107444167137146,1.111086368560791,1.102353572845459,1.1072726249694824,1.1072726249694824,0,1.1239501059055328,1.1689104656378428,-0.012065004445399152,-0.015365657841583703,40.21062260101337,1.1239501059055328,1.179509667092171,1.0683905447188946,0.09886481774362309,0.04591770361281332,-0.008005502254247454,0.0,0.0,0.0,-0.0
2022-10-11,1.10784912109375,1.117131233215332,1.1001826524734497,1.107640504837036,1.107640504837036,0,1.1208833575248718,1.1674573282400766,-0.012131887996449375,-0.014718903872556838,41.70446099917479,1.1208833575248718,1.1726179606823983,1.0691487543673452,0.09231041358623897,0.04591770361281332,0.00033223964835538133,0.0,0.0,0.0,0.0
2022-10-12,1.0967799425125122,1.109865665435791,1.0926454067230225,1.0967799425125122,1.0967799425125122,0,1.1181915760040284,1.165731151898702,-0.012912404149268975,-0.014357603927899266,42.072433974120955,1.1181915760040284,1.1690065857129217,1.067376566295135,0.09088784211822792,0.04591770361281332,-0.00980513287216922,0.0,0.0,0.0,-0.0
2022-10-13,1.1099271774291992,1.1361957788467407,1.1058276891708374,1.11055588722229,1.11055588722229,0,1.1159946501255036,1.1642875055472055,-0.0122778339884555,-0.013941649940010514,45.92621757292455,1.1159946501255036,1.163918193300104,1.0680711069509032,0.08588489769052372,0.04591770361281332,0.012560354338920332,0.0,0.0,0.0,0.0
2022-10-14,1.1301478147506714,1.1358731985092163,1.1161960363388062,1.1303905248641968,1.1303905248641968,0,1.1152509033679963,1.1631337443987528,-0.010058495002270629,-0.013165018952462536,65.08941806345032,1.1152509033679963,1.1617007884567319,1.0688010182792607,0.08329943503916384,0.04786715187776183,0.017860098595773533,0.0,0.0,0.0,0.0
2022-10-17,1.1238733530044556,1.1438636779785156,1.1217050552368164,1.124416708946228,1.124416708946228,0,1.1143060147762298,1.161895759900411,-0.008681613647550268,-0.012268337891480083,63.75254702562369,1.1143060147762298,1.159091239062415,1.0695207904900446,0.08038227146279711,0.05024265181831311,-0.005284736369040588,0.0,0.0,0.0,-0.0
2022-10-18,1.135524868965149,1.1412007808685305,1.1258091926574707,1.1353960037231443,1.1353960037231443,0,1.113859724998474,1.1607270856698355,-0.006628083502558946,-0.011140287013695856,67.61504733299364,1.113859724998474,1.1575500450546985,1.0701694049422497,0.07844851389394526,0.05269254817455562,0.009764435808861105,0.0,0.0,0.0,0.0
2022-10-19,1.1339540481567385,1.1349835395812988,1.122246265411377,1.134429931640625,1.134429931640625,0,1.113678330183029,1.1595727841059367,-0.005020724227424278,-0.009916374456441541,65.1345048751141,1.113678330183029,1.1569739758853579,1.0703826844807003,0.07775251529804537,0.055211432960348784,-0.0008508679609152692,0.0,0.0,0.0,-0.0
2022-10-20,1.1209505796432495,1.1333242654800415,1.1173683404922483,1.1211013793945312,1.1211013793945312,0,1.113453710079193,1.1579860031604767,-0.004767427262520663,-0.008886585017657366,51.40532568223216,1.113453710079193,1.1565351532600385,1.0703722668983475,0.0773834471803617,0.05675194450552656,-0.01174911898420894,0.0,0.0,0.0,-0.0
2022-10-21,1.122536063194275,1.1293182373046875,1.106378197669983,1.1221455335617063,1.1221455335617063,0,1.1132400929927826,1.1563993493715923,-0.0044313512195592875,-0.00799553825803775,52.76865999304667,1.1132400929927826,1.1560926348119682,1.070387551173597,0.07698706162115103,0.058919822359209575,0.0009313646262205655,0.0,0.0,0.0,0.0
2022-10-24,1.1336454153060913,1.1379801034927368,1.127484679222107,1.1344685554504397,1.1344685554504397,0,1.1159765899181366,1.1550282021363576,-0.0031345109643536873,-0.007023332799300938,50.379185075755636,1.1159765899181366,1.1567613833410486,1.0751917964952247,0.07309256088589415,0.06079169060149257,0.010981661041433721,0.0,0.0,0.0,0.0
